pincode,code,type,type_encode,rent_per_sqft,district,statename,latitude,longitude,urban,nearest_airport_km,nearest_airport_name,pincode_population,area_km2,population_density,male_population,female_population,state_gdp,state_population,pincode_gdp
382170,A50,Branch,1,12.48,AHMADABAD,GUJARAT,23.05,72.27,0.0,24.06335594989138,Vadsar AFS,109185.0,488.97,223.29590772440025,56805.0,52380.0,24258.0,65744656.0,40.28631209204288
382330,A01,Hub,0,15.805,AHMADABAD,GUJARAT,23.118941,72.714422,0.0,10.203462350743685,Ahmedabad International Airport (AMD/VAAH),249375.0,65.87,3785.86609989373,129763.0,119612.0,24258.0,65744656.0,92.01263065396525
384002,A18,Branch,1,12.78,MAHESANA,GUJARAT,23.588142,72.370791,0.0,1.4785665110044968,Mehsana Airfield,74376.0,20.24,3674.7035573122535,38899.0,35477.0,24258.0,65744656.0,27.442732501330603
388001,A44,Branch,1,38.91,ANAND,GUJARAT,22.559237585801156,72.96434941485613,1.0,36.5956621081843,Vadodara Airport (BDQ/VABO),92163.0,21.4,4306.682242990654,47755.0,44408.0,24258.0,65744656.0,34.00565445197554
390016,A02,Branch,1,22.98,VADODARA,GUJARAT,22.3035833,73.1976944,1.0,4.818198552991318,Vadodara Airport (BDQ/VABO),27627.0,2.93,9429.01023890785,14395.0,13232.0,24258.0,65744656.0,10.193615827878087
390022,A17,Branch,1,42.14,VADODARA,GUJARAT,22.3766,73.1125,1.0,12.583610149251712,Vadodara Airport (BDQ/VABO),94019.0,57.78,1627.189338871582,48973.0,45046.0,24258.0,65744656.0,34.69046825646179
393002,A07,Branch,1,13.78,BHARUCH,GUJARAT,21.618527,73.023866,0.0,63.23930458442036,Surat Airport (STV/VASU),100514.0,20.38,4931.992149165849,53409.0,47105.0,24258.0,65744656.0,37.08694759920867
394325,A04,Hub,0,23.5,SURAT,GUJARAT,21.1927,72.97395,0.0,25.61203803078628,Surat Airport (STV/VASU),15687.0,55.9,280.62611806797855,8385.0,7302.0,24258.0,65744656.0,5.788078745137856
396195,A05,Branch,1,20.09,VALSAD,GUJARAT,20.348527,72.929985,0.0,12.631050506294716,Darman Heliport,5025.0,4.31,1165.893271461717,2721.0,2304.0,24258.0,65744656.0,1.8540890988919312
400001,M02,Branch,1,233.33,MUMBAI,MAHARASHTRA,18.9260278,72.8298889,1.0,1.412040829335988,Shikra Naval Helibase,133622.0,7.16,18662.290502793297,69607.0,64015.0,40443.0,117398996.0,46.031693030833075
400013,M01,Branch,1,165.45,MUMBAI,MAHARASHTRA,18.99515805,72.82735048,1.0,1.5812137816170773,Mahalaxmi Race Course Helipad,91148.0,2.19,41620.09132420091,47481.0,43667.0,40443.0,117398996.0,31.39974522439698
400043,M45,Branch,1,154.35,MUMBAI SUBURBAN,MAHARASHTRA,19.0531944,72.9253889,0.0,7.204854637298253,Mumbai - Chhatrapati Shivaji International Airport (BOM/VABB),80625.0,6.51,12384.792626728113,41999.0,38626.0,40443.0,117398996.0,27.774657246642896
400050,M68,Branch,1,280.0,MUMBAI SUBURBAN,MAHARASHTRA,19.0565549681996,72.8337818071241,0.0,2.6964290244895617,Mumbai University Helipad,183830.0,5.43,33854.51197053407,95762.0,88068.0,40443.0,117398996.0,63.32794098170993
400058,M78,Branch,1,176.4,MUMBAI SUBURBAN,MAHARASHTRA,19.1212865186983,72.8462373546915,0.0,2.871748286807062,Juhu Aerodrome (VAJJ),130819.0,3.69,35452.30352303523,68147.0,62672.0,40443.0,117398996.0,45.06608231130018
400068,M61,Branch,1,100.67,MUMBAI SUBURBAN,MAHARASHTRA,19.246878,72.862119,0.0,6.952326756612618,Abhinav Nagar AFS,227081.0,10.3,22046.699029126212,118330.0,108751.0,40443.0,117398996.0,78.22755897333228
400069,M48,Branch,1,161.04000000000002,MUMBAI SUBURBAN,MAHARASHTRA,19.1226389,72.8512778,0.0,3.265757815923729,Juhu Aerodrome (VAJJ),106887.0,2.31,46271.42857142857,55680.0,51207.0,40443.0,117398996.0,36.8217028108145
400072,M10,Hub,0,146.45,MUMBAI SUBURBAN,MAHARASHTRA,19.118567,72.890134,0.0,4.042904637895123,Mumbai - Chhatrapati Shivaji International Airport (BOM/VABB),169669.0,4.45,38127.86516853933,88385.0,81284.0,40443.0,117398996.0,58.44959157061275
400075,M06,Branch,1,223.86,MUMBAI SUBURBAN,MAHARASHTRA,19.0843611,72.9180556,0.0,5.273538573641646,Mumbai - Chhatrapati Shivaji International Airport (BOM/VABB),85626.0,3.07,27891.205211726385,44605.0,41021.0,40443.0,117398996.0,29.497461102648614
400078,M50,Branch,1,64.52,MUMBAI SUBURBAN,MAHARASHTRA,19.1543333,72.9382222,0.0,7.197790073550166,Abhinav Nagar AFS,270096.0,7.95,33974.339622641506,140705.0,129391.0,40443.0,117398996.0,93.04587688296756
400093,M04,Branch,1,206.62,MUMBAI SUBURBAN,MAHARASHTRA,19.1174661351108,72.865056201508,0.0,3.206944292512344,Mumbai - Chhatrapati Shivaji International Airport (BOM/VABB),123253.0,3.23,38158.82352941176,64206.0,59047.0,40443.0,117398996.0,42.45965680149428
400602,M07,Branch,1,111.915,THANE,MAHARASHTRA,19.1993056,72.9793333,1.0,4.509502012913916,Thane West Helipad,253823.0,3.94,64422.081218274114,135586.0,118237.0,40443.0,117398996.0,87.43996063646064
400701,M66,Branch,1,85.52,THANE,MAHARASHTRA,19.1243889,72.9976111,0.0,12.79627499143584,Thane West Helipad,303226.0,25.24,12013.708399366087,161976.0,141250.0,40443.0,117398996.0,104.4588926297121
400706,M08,Branch,1,96.32,THANE,MAHARASHTRA,19.012,73.0148611,0.0,12.987323953525792,Butcher Island Helipad,352524.0,23.52,14988.26530612245,188137.0,164387.0,40443.0,117398996.0,121.44165297631676
401208,M81,Hub,0,50.0,PALGHAR,MAHARASHTRA,19.3942114,72.8633635,0.0,20.610528814214607,Abhinav Nagar AFS,616802.0,170.13,3625.4746370422617,326460.0,290342.0,40443.0,117398996.0,212.48327614317927
401208,M46,Branch,1,71.7,PALGHAR,MAHARASHTRA,19.3942114,72.8633635,0.0,20.610528814214607,Abhinav Nagar AFS,616802.0,170.13,3625.4746370422617,326460.0,290342.0,40443.0,117398996.0,212.48327614317927
401501,M57,Branch,1,27.99,PALGHAR,MAHARASHTRA,19.7845874,72.7745592,0.0,64.63926854307778,Thane West Helipad,165441.0,141.19,1171.7614561937814,86750.0,78691.0,40443.0,117398996.0,56.993079932301974
402107,M63,Branch,1,66.67,RAIGAD,MAHARASHTRA,18.7400098,73.1117003,1.0,24.074880723144993,ONGC Helipad,204385.0,530.76,385.0798854472832,104163.0,100222.0,40443.0,117398996.0,70.40897142766025
410209,M39,Branch,1,80.82,RAIGAD,MAHARASHTRA,19.016,73.096,0.0,18.70786182498317,Kalyan airstrip,18427.0,0.61,30208.196721311477,9758.0,8669.0,40443.0,117398996.0,6.347951740575363
410501,P50,Branch,1,19.85,PUNE,MAHARASHTRA,18.765459,73.91684,1.0,20.34590671521079,Lohegaon AFS (PNQ/VAPO),291615.0,395.43,737.4630149457553,154079.0,137536.0,40443.0,117398996.0,100.45899749432267
410507,P73,Branch,1,28.36,PUNE,MAHARASHTRA,18.7277378,73.6544332,0.0,5.950016159535344,Ozarde Maval Helipad,66270.0,100.85,657.1145265245415,34852.0,31418.0,40443.0,117398996.0,22.829476412217357
411005,P12,Branch,1,69.46,PUNE,MAHARASHTRA,18.5304167,73.8502778,1.0,9.311095838677558,Lohegaon AFS (PNQ/VAPO),69499.0,5.12,13574.0234375,35768.0,33731.0,40443.0,117398996.0,23.941840669574383
411037,P15,Branch,1,40.26,PUNE,MAHARASHTRA,18.47825,73.86141667,1.0,8.590820402530852,Hadapsar Airfield,227490.0,11.72,19410.409556313993,117078.0,110412.0,40443.0,117398996.0,78.36845614931835
411044,P04,Branch,1,26.59,PUNE,MAHARASHTRA,18.65325,73.76780556,1.0,17.810392168177504,Lohegaon AFS (PNQ/VAPO),111135.0,11.22,9905.080213903742,59540.0,51595.0,40443.0,117398996.0,38.285104286581806
411058,P22,Branch,1,190.465,PUNE,MAHARASHTRA,18.4758056,73.7976667,1.0,1.9458015532305988,Pune Air Base,100360.0,16.26,6172.201722017219,52191.0,48169.0,40443.0,117398996.0,34.57320435687542
412207,P24,Branch,1,23.1,PUNE,MAHARASHTRA,18.15995,73.72288,1.0,35.32198636099448,Pune Air Base,259155.0,357.62,724.6658464291706,136629.0,122526.0,40443.0,117398996.0,89.27679130237196
412209,P65,Branch,1,83.08,PUNE,MAHARASHTRA,18.754321,74.242892,0.0,39.064627897157955,Lohegaon AFS (PNQ/VAPO),63063.0,220.7,285.7408246488446,32913.0,30150.0,40443.0,117398996.0,21.72469097606252
412801,P57,Branch,1,15.32,SATARA,MAHARASHTRA,18.077561,73.92477,1.0,44.10457255835426,Satara Sainik School Helipad,54064.0,126.67,426.8098207941897,27757.0,26307.0,40443.0,117398996.0,18.624608612496143
413003,P06,Branch,1,22.47,SOLAPUR,MAHARASHTRA,75.909624,17.665263,1.0,5378.507600279906,Siachen Glacier AFS,71319.0,3.77,18917.506631299733,36176.0,35143.0,40443.0,117398996.0,24.568815878118755
413512,P16,Branch,1,74.33,LATUR,MAHARASHTRA,18.400494,76.578184,1.0,12.035821067852275,Latur Airport (LTU/VALT),178595.0,84.13,2122.845596101272,92942.0,85653.0,40443.0,117398996.0,61.52452602746279
416416,P10,Branch,1,18.74,SANGLI,MAHARASHTRA,16.81496,74.57944,1.0,35.11427836426257,Kolhapur Airport (KLH/VAKP),349109.0,171.28,2038.2356375525455,178588.0,170521.0,40443.0,117398996.0,120.265213230614
421301,M47,Branch,1,121.32,THANE,MAHARASHTRA,19.5353,76.1449,1.0,86.240780710605,Aurangabad Airport (IXU/VAAU),460733.0,28.14,16372.885572139305,242300.0,218433.0,40443.0,117398996.0,158.718774043008
421302,M33,Hub,0,17.64,THANE,MAHARASHTRA,19.2812627,73.0482832,1.0,7.902920640129582,Thane West Helipad,1356093.0,742.47,1826.4616752192007,771604.0,584489.0,40443.0,117398996.0,467.1630172970133
422010,P19,Branch,1,26.78,NASHIK,MAHARASHTRA,19.9353728,73.7654287,1.0,5.417744472566025,Gandhinagar (ISK/VANR),209177.0,112.46,1860.0124488707097,109722.0,99455.0,40443.0,117398996.0,72.05977648224521
424006,P38,Branch,1,17.37,DHULE,MAHARASHTRA,20.720254,74.733309,0.0,22.93692639511237,Dhulia Airport,91775.0,243.98,376.1578817935896,47502.0,44273.0,40443.0,117398996.0,31.615741628659244
431136,P56,Branch,1,31.65,AURANGABAD,MAHARASHTRA,20.4742,75.54375,0.0,52.39384433924301,Jalgaon Helipad,97107.0,28.45,3413.2513181019335,50593.0,46514.0,40443.0,117398996.0,33.45257229457056
440012,R32,Branch,1,74.14333333333333,NAGPUR,MAHARASHTRA,21.13286111,79.07775,0.0,5.4923924068789995,Nagpur International Airport (NAG/VANP),53946.0,3.44,15681.976744186048,27479.0,26467.0,40443.0,117398996.0,18.583958571502603
444004,R04,Branch,1,23.7,AKOLA,MAHARASHTRA,20.7061111,77.0025,0.0,5.888716222512221,Akola Airport (AKD/VAAK),96730.0,58.14,1663.7426900584794,49628.0,47102.0,40443.0,117398996.0,33.32269885851494
444601,R12,Branch,1,20.66,AMRAVATI,MAHARASHTRA,20.9696111,77.7433333,1.0,17.57514321566719,Amravati Airstrip,35376.0,3.74,9458.823529411764,18094.0,17282.0,40443.0,117398996.0,12.18674449311304
452001,I42,Branch,1,47.13,INDORE,MADHYA PRADESH,21.71825,75.87125,1.0,34.271761033361805,Khargon Govt. Airstrip,250456.0,13.72,18254.81049562682,130084.0,120372.0,13633.0,71814309.0,47.545770411854825
452010,I46,Hub,0,17.67,INDORE,MADHYA PRADESH,22.7560833,75.8752222,1.0,8.5036004640652,Indore International Airport (IDR/VAID),311700.0,22.99,13558.06872553284,161893.0,149807.0,13633.0,71814309.0,59.17213657239256
453771,I24,Hub,0,18.19,INDORE,MADHYA PRADESH,42.781935,12.406569,0.0,5349.761092411151,Sheeri Police Helipad,209954.0,246.11,853.0900816707975,108074.0,101880.0,13633.0,71814309.0,39.85699955701029
454774,I03,Branch,1,32.82,DHAR,MADHYA PRADESH,22.675433,88.373401,0.0,7.862901550604247,Calcutta International Airport (CCU/VECC),67448.0,106.35,634.2078044193701,35170.0,32278.0,13633.0,71814309.0,12.804113787406909
455001,I20,Branch,1,27.01,DEWAS,MADHYA PRADESH,22.944,76.09,1.0,26.854433458451936,Bentayan Airport,451904.0,823.74,548.6002864981668,233103.0,218801.0,13633.0,71814309.0,85.78801798399257
460001,I39,Branch,1,29.78,BETUL,MADHYA PRADESH,21.850296,77.868171,1.0,26.699825919495908,Amla Airport,169800.0,547.5,310.13698630136986,86562.0,83238.0,13633.0,71814309.0,32.234291915278334
462011,I43,Branch,1,75.0,BHOPAL,MADHYA PRADESH,23.23225,77.4288889,1.0,5.493389265570217,Bhopal Helipad,2718.0,0.15,18120.0,1416.0,1302.0,13633.0,71814309.0,0.5159764748276001
462023,I02,Branch,1,20.95,BHOPAL,MADHYA PRADESH,23.2454722,77.4456667,1.0,4.168264108971827,Bhopal Helipad,153138.0,13.24,11566.31419939577,79741.0,73397.0,13633.0,71814309.0,29.071230832284417
470002,I34,Branch,1,21.79,SAGAR,MADHYA PRADESH,23.844128,78.722743,0.0,7.20570210637904,Sagar Helipad,110164.0,83.96,1312.1010004764175,58269.0,51895.0,13633.0,71814309.0,20.913183360157372
474002,U07,Branch,1,38.835,GWALIOR,MADHYA PRADESH,26.230832,78.321936,1.0,11.677675016301434,Maharajpur AFS (GWL/VIGR),140272.0,12.02,11669.883527454243,75262.0,65010.0,13633.0,71814309.0,26.628790315311672
482002,I08,Branch,1,18.9,JABALPUR,MADHYA PRADESH,23.186168,79.913059,0.0,14.232778454175552,Jabalpur Airport (JLR/VAJB),414272.0,100.2,4134.451097804391,215646.0,198626.0,13633.0,71814309.0,78.64407880050757
484001,I30,Branch,1,34.05,SHAHDOL,MADHYA PRADESH,23.18,81.39,1.0,13.141425541556496,Burhar Airport,184845.0,1046.98,176.5506504422243,94146.0,90699.0,13633.0,71814309.0,35.09038686148188
486001,I19,Branch,1,24.0,REWA,MADHYA PRADESH,24.5373,81.3042,1.0,2.15932195227493,Rewa Helipad,110621.0,49.23,2247.0241722526916,57831.0,52790.0,13633.0,71814309.0,20.999938786572464
490001,R08,Branch,1,38.88,DURG,CHHATTISGARH,21.11522,81.2251,1.0,25.539759904191904,Bhilai Airport,242382.0,51.98,4662.9857637552905,123941.0,118441.0,5059.0,28123089.0,43.601559487295305
492001,R06,Hub,0,15.825,RAIPUR,CHHATTISGARH,21.24125,81.61975,1.0,2.2061685380063447,Raipur University Helipad,204584.0,37.23,5495.1383293043245,105102.0,99482.0,5059.0,28123089.0,36.8021612419603
495004,R07,Branch,1,23.53,BILASPUR,CHHATTISGARH,22.0668,82.15724,0.0,9.935631221673626,Bilaspur Airport (PAB/VABI),204528.0,72.22,2832.013292716699,104447.0,100081.0,5059.0,28123089.0,36.79208752637379
495450,R10,Branch,1,128.57,KORBA,CHHATTISGARH,22.349639,82.541099,1.0,19.69097704478648,Korba Airport,52238.0,57.95,901.432269197584,26837.0,25401.0,5059.0,28123089.0,9.396977764426945
496001,R19,Branch,1,65.11,RAIGARH,CHHATTISGARH,21.8883335,83.3355198,1.0,5.472533714711022,Raigarh Airport (JSPL),265184.0,769.26,344.7261004081845,135443.0,129741.0,5059.0,28123089.0,47.70336060878661
497001,R29,Branch,1,23.93,BALRAMPUR,CHHATTISGARH,23.250839,83.317242,1.0,101.22293862581104,Muirpur Airport,399981.0,1174.3,340.61227965596527,202839.0,197142.0,5059.0,28123089.0,71.95169346439859
500008,H71,Branch,1,52.89,HYDERABAD,TELANGANA,17.65252778,78.68886111,1.0,20.572717352745883,Hakimpet AFS (VOHK),202553.0,17.65,11476.090651558075,103940.0,98613.0,15020.0,35287874.0,86.21505676425845
500009,H74,Branch,1,44.73,HYDERABAD,TELANGANA,17.468715755952623,78.48985845325413,1.0,2.9309116465703307,Begumpet AFS (BPM/VOHY),62135.0,5.64,11016.843971631206,32257.0,29878.0,15020.0,35287874.0,26.44726344239384
500011,H07,Branch,1,57.44,HYDERABAD,TELANGANA,17.4662565,78.47262,1.0,1.5568827032460837,Begumpet AFS (BPM/VOHY),82073.0,7.35,11166.39455782313,42523.0,39550.0,15020.0,35287874.0,34.93371292359523
500014,H66,Hub,0,30.35,HYDERABAD,TELANGANA,17.539,78.51830556,0.0,1.7574064918494978,Hakimpet AFS (VOHK),5062.0,8.23,615.0668286755771,2594.0,2468.0,15020.0,35287874.0,2.1545996225218897
500034,H08,Branch,1,77.18,HYDERABAD,TELANGANA,17.420381,78.448905,1.0,4.143555023618873,Begumpet AFS (BPM/VOHY),119631.0,6.63,18043.891402714933,61172.0,58459.0,15020.0,35287874.0,50.91997381310078
500047,H48,Branch,1,47.87,MEDCHAL MALKAJGIRI,TELANGANA,17.448106246739965,78.53470292623659,0.0,5.973993995816032,Hyderabad Defence College Heliport,96544.0,8.5,11358.117647058823,48861.0,47683.0,15020.0,35287874.0,41.09317778679441
500049,H80,Branch,1,33.67,MEDCHAL MALKAJGIRI,TELANGANA,17.4739167,78.5118889,0.0,3.32469160311384,Hyderabad Defence College Heliport,101801.0,14.55,6996.632302405498,52363.0,49438.0,15020.0,35287874.0,43.33077759232534
500068,H79,Branch,1,19.1,MEDCHAL MALKAJGIRI,TELANGANA,17.34795,78.57159,1.0,4.804074106413387,Nadirgul Runway,91557.0,22.94,3991.150828247602,46878.0,44679.0,15020.0,35287874.0,38.97050131158369
500079,H11,Branch,1,21.0,RANGA REDDY,TELANGANA,17.32468,78.55438,1.0,2.168844880931423,Nadirgul Runway,91978.0,7.17,12828.172942817297,47064.0,44914.0,15020.0,35287874.0,39.14969657849039
500081,H70,Branch,1,87.38499999999999,HYDERABAD,TELANGANA,17.441637,78.391092,1.0,8.215176053800414,Begumpet AFS (BPM/VOHY),161824.0,12.35,13103.157894736842,83780.0,78044.0,15020.0,35287874.0,68.87908520643664
501218,H13,Hub,0,14.38,RANGA REDDY,TELANGANA,17.288625,78.366574,1.0,9.67387258989132,Hyderabad International Airport (HYD/VOHS),100970.0,154.43,653.8237389108334,51933.0,49037.0,15020.0,35287874.0,42.97706912011758
507003,H91,Branch,1,121.645,KHAMMAM,TELANGANA,17.6904,80.9139,0.0,115.67115564967872,Tadepallegudem Airfield,66046.0,208.01,317.5135810778328,33035.0,33011.0,15020.0,35287874.0,28.111949164180302
508213,H92,Branch,1,18.72,SURYAPET,TELANGANA,17.1380158,79.6242024,1.0,73.96558849317232,Nagarjuna Sagar Airport (VONS),81948.0,79.95,1024.9906191369605,40664.0,41284.0,15020.0,35287874.0,34.88050767807661
515201,V24,Branch,1,17.64,Sri Sathya Sai,ANDHRA PRADESH,13.826869,77.494508,1.0,72.54097782244637,Bengaluru International Airport (BLR/VOBL),115202.0,72.58,1587.24166437035,58347.0,56855.0,14397.0,41834073.0,39.646227944383995
516001,V13,Branch,1,35.0,Y.S.R.,ANDHRA PRADESH,14.4823333,78.8223889,1.0,6.279618700938503,Cuddapah Airport (CDP/VOCP),60340.0,7.8,7735.8974358974365,30299.0,30041.0,14397.0,41834073.0,20.7657279748974
517001,V32,Branch,1,33.28,CHITTOOR,ANDHRA PRADESH,13.21641667,79.09008333,1.0,34.29822305486045,Vellore Airport (VOVR),63555.0,14.92,4259.7184986595175,31750.0,31805.0,14397.0,41834073.0,21.87215514492218
518001,V04,Branch,1,19.95,KURNOOL,ANDHRA PRADESH,15.833006,78.047822,1.0,18.9705564011338,Kurnool Airport,41781.0,4.0,10445.25,20873.0,20908.0,14397.0,41834073.0,14.3787351759892
521107,V06,Hub,0,25.16,KRISHNA,ANDHRA PRADESH,16.536196,80.727569,0.0,7.407810522545689,Vijayawada Airport (VGA/VOBZ),42513.0,52.89,803.8003403289847,21233.0,21280.0,14397.0,41834073.0,14.630649542539162
522003,V08,Branch,1,19.27,GUNTUR,ANDHRA PRADESH,16.285,80.4298611,1.0,47.71294457251659,Vijayawada Airport (VGA/VOBZ),84968.0,6.65,12777.142857142857,42477.0,42491.0,14397.0,41834073.0,29.241338657127645
523001,V10,Branch,1,18.19,PRAKASAM,ANDHRA PRADESH,15.47865,80.0537,1.0,62.64302172353135,Bapatla Helipad,107469.0,34.45,3119.564586357039,53912.0,53557.0,14397.0,41834073.0,36.98495226606312
524004,V09,Branch,1,28.8,SPSR NELLORE,ANDHRA PRADESH,14.459344,79.912624,0.0,100.20118357792236,Tirupati Airport (TIR/VOTP),192451.0,201.61,954.5707058181636,97704.0,94747.0,14397.0,41834073.0,66.23110895752369
530007,V02,Hub,0,49.29,VISAKHAPATANAM,ANDHRA PRADESH,17.74724,83.262643,0.0,4.969997639842859,Visakhapatnam Airport (VTZ/VEVZ),41854.0,4.67,8962.312633832977,21107.0,20747.0,14397.0,41834073.0,14.403857783582296
530026,V16,Branch,1,33.14,VISAKHAPATANAM,ANDHRA PRADESH,17.6907222,83.2038056,0.0,4.036384410226767,Visakhapatnam Airport (VTZ/VEVZ),96231.0,8.07,11924.53531598513,49025.0,47206.0,14397.0,41834073.0,33.11744727796406
532001,V12,Branch,1,19.69,SRIKAKULAM,ANDHRA PRADESH,18.296229,83.893679,1.0,70.11501990364549,INS Kalinga Heliport,119076.0,25.96,4586.902927580893,59571.0,59505.0,14397.0,41834073.0,40.97944687336564
533003,V15,Branch,1,19.52,EAST GODAVARI,ANDHRA PRADESH,16.968486,82.236258,1.0,47.09110211811015,Rajahmundry Airport (RJA/VORY),214258.0,30.04,7132.423435419441,105570.0,108688.0,14397.0,41834073.0,73.73588572166999
533296,V05,Branch,1,22.05,EAST GODAVARI,ANDHRA PRADESH,17.03738,81.93148,0.0,14.442109055440538,Rajahmundry Airport (RJA/VORY),27340.0,86.33,316.6917641607784,13719.0,13621.0,14397.0,41834073.0,9.4089327615793
535006,V11,Branch,1,24.34,VIZIANAGARAM,ANDHRA PRADESH,18.118605,83.477844,0.0,29.540516158227422,INS Kalinga Heliport,37888.0,51.31,738.413564607289,18908.0,18980.0,14397.0,41834073.0,13.038977486127155
560043,B11,Branch,1,44.1,BENGALURU URBAN,KARNATAKA,13.0137778,77.6523889,0.0,6.433970250061293,HAL Heliport,285910.0,14.37,19896.31176061239,150065.0,135845.0,25007.0,60916911.0,117.36890877477356
560048,B35,Branch,1,31.43,BENGALURU URBAN,KARNATAKA,12.9954444,77.6990833,0.0,4.430013198364049,HAL Heliport,150942.0,13.28,11366.114457831323,78995.0,71947.0,25007.0,60916911.0,61.96319760862464
560058,B08,Branch,1,41.11,BENGALURU URBAN,KARNATAKA,13.010654,77.523283,1.0,6.363515681797165,Bangalore Dollars Helipad,318772.0,19.35,16474.005167958654,168218.0,150554.0,25007.0,60916911.0,130.85908778270124
560064,B10,Hub,0,15.62,BENGALURU URBAN,KARNATAKA,13.0852778,77.5688056,0.0,2.7304669577003167,Jalahalli Helipad,401793.0,102.56,3917.6384555382215,209088.0,192705.0,25007.0,60916911.0,164.9400369463908
560064,B26,Branch,1,32.08,BENGALURU URBAN,KARNATAKA,13.0852778,77.5688056,0.0,2.7304669577003167,Jalahalli Helipad,401793.0,102.56,3917.6384555382215,209088.0,192705.0,25007.0,60916911.0,164.9400369463908
560068,B06,Branch,1,21.43,BENGALURU URBAN,KARNATAKA,12.8886891,77.657046,1.0,6.923744408857285,Bangalore HAL Airport (VOBG),284248.0,16.05,17710.155763239876,154208.0,130040.0,25007.0,60916911.0,116.6866411857292
560071,B58,Branch,1,83.2,BENGALURU URBAN,KARNATAKA,12.1669167,77.1099722,0.0,49.78614897744211,Mysore Airport (MYQ/VOMY),31359.0,1.55,20231.612903225807,16552.0,14807.0,25007.0,60916911.0,12.87318250592188
560078,B59,Branch,1,62.57,BENGALURU URBAN,KARNATAKA,12.9001946,77.5708583,1.0,11.914710616562305,Bangalore HAL Airport (VOBG),292367.0,12.22,23925.286415711947,155611.0,136756.0,25007.0,60916911.0,120.01957172450848
562107,B113,Hub,0,19.18,BENGALURU URBAN,KARNATAKA,12.77725,77.7729167,1.0,12.798382673702706,Hosur Airport (HSR/VO95),114489.0,90.73,1261.8648738013887,62302.0,52187.0,25007.0,60916911.0,46.998877257581235
562114,B68,Branch,1,26.28,BENGALURU RURAL,KARNATAKA,13.02,77.88,1.0,22.860044197822752,HAL Heliport,140423.0,252.94,555.1632798292085,72741.0,67682.0,25007.0,60916911.0,57.64504311454664
562123,B36,Hub,0,32.806666666666665,BENGALURU RURAL,KARNATAKA,13.11,77.31,1.0,19.780289677093545,Chimney Hills AFS,254048.0,262.47,967.9125233360002,129676.0,124372.0,25007.0,60916911.0,104.28923974822033
570022,B02,Branch,1,46.73,MYSURU,KARNATAKA,12.3141667,76.6565556,1.0,9.149333573862933,Mysore Airport (MYQ/VOMY),10756.0,1.48,7267.567567567568,5415.0,5341.0,25007.0,60916911.0,4.415445359663756
572101,B43,Branch,1,27.81,TUMAKURU,KARNATAKA,13.3168611,77.1086389,1.0,32.644275112509085,Tumkur Heliport,32943.0,9.64,3417.323651452282,16861.0,16082.0,25007.0,60916911.0,13.523430316419033
573201,B18,Branch,1,20.35,HASSAN,KARNATAKA,12.9956667,76.1140556,1.0,83.43264730829499,Tumkur Heliport,86556.0,71.28,1214.3097643097642,43058.0,43498.0,25007.0,60916911.0,35.532101947848275
577003,B50,Branch,1,10.94,DAVANGERE,KARNATAKA,14.446827,75.944872,0.0,19.560453929961984,Harihar Airport,41661.0,13.2,3156.136363636364,21061.0,20600.0,25007.0,60916911.0,17.102256334041627
577101,B64,Branch,1,15.95,CHIKKAMAGALURU,KARNATAKA,13.3421057,75.6344904,1.0,90.93074334416868,Mangalore International Airport (IXE/VOML),117829.0,337.52,349.10227542071584,58620.0,59209.0,25007.0,60916911.0,48.36998059537195
577201,B38,Branch,1,23.17,SHIVAMOGGA,KARNATAKA,13.9384722,75.5755833,1.0,70.15014834686656,Harihar Airport,80081.0,17.15,4669.446064139942,40293.0,39788.0,25007.0,60916911.0,32.87404981844861
577501,B13,Branch,1,29.62,CHITRADURGA,KARNATAKA,14.2215833,76.3974167,1.0,74.35255487843003,Harihar Airport,80898.0,64.46,1255.0108594477197,40949.0,39949.0,25007.0,60916911.0,33.20943647323155
580021,B03,Branch,1,33.28,DHARWAD,KARNATAKA,15.358532,75.1270112,0.0,4.529022717887252,Hubli Airport (HBX/VAHB),3165.0,2.12,1492.9245283018868,1649.0,1516.0,25007.0,60916911.0,1.2992640910501847
581402,B39,Branch,1,53.68,UTTARA KANNADA,KARNATAKA,14.739777,74.879436,1.0,72.58879556719928,Hubli Airport (HBX/VAHB),75979.0,284.19,267.352827333826,38418.0,37561.0,25007.0,60916911.0,31.19013787485055
583103,B47,Branch,1,36.47,BALLARI,KARNATAKA,15.3302138,76.9938446,0.0,22.27256020421769,Bellary Airport (BEP/VOBI),108930.0,149.92,726.5875133404483,54787.0,54143.0,25007.0,60916911.0,44.71685227112057
585104,B05,Branch,1,11.55,KALABURAGI,KARNATAKA,17.4,76.8,1.0,19.95334216708064,Gulbarga Airport,189338.0,329.44,574.726809130646,97017.0,92321.0,25007.0,60916911.0,77.72513885347864
587101,B41,Branch,1,27.73,BAGALKOT,KARNATAKA,16.18125,75.6991667,0.0,72.14496129009535,Bijapur Helipad,43965.0,26.61,1652.1984216459978,22085.0,21880.0,25007.0,60916911.0,18.04807133112839
590001,B16,Branch,1,55.28,BELAGAVI,KARNATAKA,15.8577222,74.5119722,0.0,11.37461870685116,Belgaum Airport (IXG/VABM),29176.0,12.0,2431.3333333333335,14832.0,14344.0,25007.0,60916911.0,11.97703921658142
