pincode,pincode_gdp
523302,13.834338216987069
523225,16.740351904598015
523264,10.552312377378264
523263,6.089726894354983
523186,9.25296952548882
523260,10.142362165816131
534342,14.762247861423043
534313,18.223660587300163
534318,3.480267203412833
534316,14.340176914302239
534329,11.5085037381178
534301,23.22898567367279
506151,14.878165507154936
534315,11.918992649038097
534302,7.860701034316238
534305,7.778818731875443
506224,10.499100641078831
534341,5.927847737226966
534340,7.877670064098376
534111,5.858086170344842
506344,2.6843694849945248
534196,4.0507498237075765
534156,11.14218817456688
534198,12.592097497062916
506302,15.246036510023952
534112,9.642449161440755
534166,4.591603979303348
534176,6.766871987566024
534102,4.649783509984965
534411,8.831167928047098
534165,1.7020206221163758
522102,21.99617219251649
522311,2.458085171298314
522212,9.91772453346211
522309,7.513509297980107
522341,5.295414690743463
505526,21.598227664215692
522259,9.811062060545812
522111,15.167080429082624
522262,6.738320921583378
505304,16.436367524592725
522268,3.187753451930259
522124,22.97310347854531
522318,5.604358772650013
522312,2.182540449597878
522301,4.1986227975233525
522211,12.37877255123032
522256,3.929542468120874
522264,5.729606373422937
522330,15.092739917656116
522304,12.582670258295062
522313,8.090456310572808
522202,10.23421040638294
522265,25.861878786695033
522213,14.501517372072092
522257,7.526168732896941
522261,12.723001441096553
520007,41.849398338260094
521151,17.595267786002886
520003,26.4188939230357
521211,14.259102660898689
521178,19.983322040739996
521229,10.77775805876953
521101,12.364497018238996
521175,21.133175820739172
505501,18.605095413599603
521246,2.831134476826274
505302,27.52071748841772
521227,17.69223367047225
521228,15.985364754132403
521247,3.970752969020353
521183,4.321176901505462
521107,11.450862906794347
521230,24.126728154051627
521185,34.06438456376577
521190,8.923554867972072
521163,2.5243451923523774
521170,3.7835549420586694
521250,2.6754503623171324
521165,1.0504637484180828
533217,7.027333127237892
533214,7.927769104407546
533222,11.47725917534434
533221,9.775238553227965
533210,7.573035577057132
533241,3.8770192806999697
533211,11.117677353770457
533216,20.375495173482747
533218,5.319117462502641
533239,10.327944094703325
533213,12.300661144296667
533577,5.917073750063703
533252,6.872995761124159
533235,11.575302458530029
533223,9.493768138587734
533254,2.6633296267584625
533253,4.221786869924367
533250,3.784093641416832
533247,17.84603233722782
533248,9.663458436409117
533249,11.861890517072808
531149,14.278495837792562
531151,12.919896056505175
531011,19.146183238154507
531036,15.695275149761565
531030,16.876373492534206
531061,16.641231222696003
506371,7.536689119032144
531023,14.278495837792562
531019,18.86309672543979
531034,12.48220282799764
531031,16.218352226537952
531075,5.2073373456837935
531033,17.303292733878475
531081,17.98609417035023
531020,8.2687657981248
531021,14.709185974643976
531126,13.065075533530136
531060,5.4936560545474915
531127,24.615059122226498
531035,24.974102244442214
531032,24.359446276778094
531055,28.291412892010705
531111,16.09310462576503
531029,19.71504976037476
531077,14.238362735609408
531084,16.68109497520007
531028,7.258973851248033
531085,11.97636413068247
531114,20.905575341915256
531087,7.83161126897543
531118,28.69274391384223
531027,18.599403389618942
531115,19.809322148053308
531040,30.962553659462532
531083,9.422121123952039
531025,11.996565356613587
531133,10.099804916521244
531026,10.135359074160009
531117,10.749206992786885
533005,30.51004619860551
533344,9.126375176320487
533006,19.315065486938643
533016,16.923240336694395
533260,2.513032505830952
533464,29.08814924273396
533428,7.704478220448934
503144,18.57709677490344
533406,24.80091040079277
533449,18.923161703874975
533430,12.422407199241533
533445,18.652465276398008
533435,30.75542375624881
533431,26.791135179526417
533407,12.788184063434292
533447,12.825893018505708
533433,8.085877366028422
533437,26.432092057310697
533450,31.324290278469064
533432,10.50679228161348
503321,9.218162920729425
533436,9.607433703160153
533291,8.909009985301669
533446,16.367571948749138
533401,41.4709620391505
533448,10.5620089658252
503307,38.16214454286871
533434,10.101151664916651
533483,5.3422815349036545
533429,12.165178255718644
503219,9.471706148922445
535573,5.481804668667903
535559,18.413821460731747
535128,16.25929337775835
535578,11.43766477251935
801113,4.384013407385688
803201,18.775119827646318
804451,16.56620443152133
804452,19.96812201591417
801108,8.779229693296376
801111,2.739695255682127
801505,17.19099105435347
800030,1.364663687157135
821301,6.1065429594749645
821101,21.190697020164162
821102,15.675053715560622
802212,13.157606869871351
821103,11.35596133714279
821104,11.66421445432136
821305,24.73616453248914
821306,2.8836626821928406
802213,10.075075698085655
821105,10.168734545878513
802215,15.417944174257052
802214,10.78725869003208
821106,8.793424644967805
821309,6.380700359403534
821107,13.654778093853492
821112,18.379818256835605
821108,13.796797193664204
802217,4.54753368399283
821109,25.313495483556995
821310,12.778239828142782
802218,7.740910728389241
802132,10.126080107767798
802219,8.180327982335665
802220,3.63258554905355
821111,8.634218520339234
821113,9.967639397199942
821312,8.47229865494995
844111,11.758151634499932
844103,4.864206355839258
844501,12.51298906455707
844114,21.589338579603446
844503,8.463183269317808
844502,10.314580715992797
844504,12.858538721421352
844117,2.9804527693249825
844118,13.245072822082065
844102,13.911609302771348
844505,13.452152117053492
844506,19.3773615272356
843114,22.912252408903438
844508,14.684399171707057
844124,8.42560839724638
844126,6.938548043471388
494001,61.15637050930605
494221,5.6581736904293845
494447,6.96684893514981
494553,5.118871848370948
494222,10.627366799373196
494223,6.145819618881049
494450,12.990845221941163
494224,14.941428935747817
494444,17.083827100080647
494449,11.72007448720523
494122,12.210717516446365
494441,16.351476707170953
494556,8.932241852857382
494114,9.608705131045753
494010,18.366938838067345
494448,9.274969143135774
494552,9.703730856076643
494442,39.861087899878584
494115,9.321864955488682
494334,17.254309244987645
494665,18.770313344320925
494777,11.050663210874442
494669,13.33163321170872
494337,14.877960919029594
494771,6.111970009964664
494331,5.2445737814823135
494226,34.61228291728172
494670,9.269680141742588
491441,74.83408071217552
494336,6.928768125118878
494661,23.121045890354964
494333,8.924484650814044
494776,17.765050479522884
494229,11.066530215053996
494228,19.38136930528024
494230,11.972712453753038
494635,13.151278264201109
494335,12.982382819712067
494347,17.5901608334549
494237,15.276751624075748
495552,10.581352487252486
495559,12.90692639983596
495116,15.718206940360261
495224,31.91612630708241
495112,11.489650326508801
495663,5.083082938943729
495222,0.44938881837429123
495550,16.471360738749816
495668,39.1814512208543
495113,20.988520528622743
495448,1.01654606777017
495445,29.606243098632053
495556,14.555860734184623
495009,20.45909148916492
495115,49.14011194408246
495118,14.892417522837635
495551,25.32127046991995
495334,36.80774739559284
495449,49.478960633339184
495554,20.97106682402523
495335,33.17579013889265
495117,29.13199597370979
495119,34.710834643241405
495442,30.370503799947297
495557,23.348296650215477
495330,26.161869091343497
495003,6.533679721047953
495695,11.911360037592091
495684,16.307577995607517
495660,13.55835507142992
495687,18.122939573795072
495674,39.41751698303679
495661,13.631695890748754
495671,33.41467670181818
495692,11.038674807716555
495688,16.44174233094798
495446,2.655078699378904
495690,45.93867940078754
495450,9.209561825906718
495691,17.808420290947
495683,7.368107840846117
495689,29.099027865025604
491001,72.15590670671304
491221,16.709542101489586
491226,32.155894370240134
491332,20.68457924856104
491228,15.934527097341533
491230,10.361506329342426
491331,21.539458173746187
491771,28.502781107967206
491223,15.950394101521088
491227,25.184461633882893
491338,9.921814013522308
490042,16.411771323053266
490036,32.82477674643161
491337,20.60365752724531
491993,22.308831576408174
491222,18.34613543258748
491107,15.831038970081543
491665,18.175300687587605
491668,16.779004319786747
491885,21.306918412492486
491558,15.988651211598459
491557,19.847154027973406
491336,21.829824350232048
491661,23.293467335772792
491445,28.401232281218054
491888,18.897954577943125
504103,62.095147578358784
504304,28.03713682436915
504002,46.01109625735943
506347,16.094550810510416
504307,27.45538733146001
503223,16.070829741615057
504308,17.627865149107173
504309,38.78511425385831
504346,23.784115362259886
504313,22.071093562195315
504203,23.217093398828496
504109,16.13110458880818
503207,17.41515326901272
504310,11.846535128331624
504102,28.31790095129455
504104,13.35223969821411
504323,12.443450550534521
505454,20.09446744424266
503164,25.431319075716637
505469,32.01799882898873
504106,53.3055193776734
504311,36.94303714963999
502314,12.829987312534312
503112,39.477691691606424
504202,16.16065870743191
504312,30.44968619202177
504293,36.70116002090371
504251,34.93569030311794
504204,7.614463115410372
504201,21.165804244352742
504206,7.654516723545158
504207,12.469115969339336
506342,22.393466777183068
504216,10.732811500195407
504205,22.102980900710385
504214,8.002944227319619
504215,15.47002561959325
505460,20.5093917149205
504219,22.573902448780554
502321,13.440513184103398
505330,9.710083447821713
506366,13.223912604190035
504301,17.43926320788997
504292,20.270236676057454
504273,15.503468438035885
504299,42.4980448409549
505452,24.06171899949605
504296,42.56998578760475
504272,2.284222273628544
504297,10.871638083730542
504295,14.120257912449109
506003,35.31522740544369
506142,13.723221660938256
505453,27.997860956198146
506144,14.679064076426673
506221,24.46964361049985
506301,13.627170775411145
506223,21.135861255747127
506145,8.893067615868432
503213,15.321477286510833
506143,16.64674618479583
506175,13.295464680858005
506201,33.88263039215674
506244,21.97776476654144
506303,13.457623463306609
506169,19.470331123307382
506168,23.837729889926752
505467,37.37896039933996
506356,16.88901218351401
506165,20.210350698846216
506345,13.423014034918298
506352,24.257320600387292
506172,21.95715465750121
506170,9.934072557391008
506349,19.73554045095714
506343,9.980348085236054
506391,8.744519282786017
506348,12.751435576192302
506319,8.958397772826142
505306,10.54615390888766
505425,22.375189888034182
505532,33.72747126938217
505450,14.52390495365211
505403,11.977584312228938
505325,42.25111240245403
505301,45.42390258470382
505404,17.361100341529852
505331,18.93252393835194
505455,24.730964238330696
505529,20.850430689039033
505305,19.245564273774303
505307,9.63036510153403
505462,16.791794688041225
502293,10.230002613610164
503305,28.258403844065207
505405,32.78951687306075
505466,13.572340107964495
505528,9.385377012942612
505524,12.724992417423705
505415,27.003520412502507
505401,15.093988347104517
505445,17.474650376242064
505402,23.110154153808434
505451,14.542570712782883
505527,9.028005499584657
505002,68.37578665588255
505481,8.135160021162605
505531,18.821695993512964
505473,10.327997849046731
505530,20.266736846220436
509130,22.860499625434326
509131,22.352246559102607
509127,35.679209708493794
509219,9.325491035731378
509133,62.42802028285761
502221,21.166581984316526
509129,32.77668416365834
509128,32.737408295487334
509132,14.796502810957795
509126,14.808946650378314
509153,11.4176115383057
509135,11.922364774800398
509382,63.15715149890349
509407,19.32878244989901
509204,29.04236572755774
509350,16.95045364065281
509002,48.194990075660066
509353,12.668217400067599
509371,27.708152819689246
509339,34.3364416610237
509352,10.333053158811316
509335,6.324192515495576
509409,11.200622088410444
509411,28.964980601161407
509208,38.316137055697595
509351,28.913260893569884
509380,23.336087613287187
509210,48.096217100259715
503217,15.218815611291573
509340,28.57999931908918
509336,31.017825235564725
509311,14.849000258513101
502115,5.173526239079698
502255,27.272229569989282
502113,14.740505533565473
503308,16.141215208337353
502336,17.961126723587874
502109,19.656599844633238
502247,26.76864294344026
502335,23.451581997908853
502248,16.226766604353404
502125,3.566326603923626
502381,15.182261832993806
502302,14.620344709161111
502334,18.644371281770606
502331,11.225898637233367
502108,30.31552604826933
502277,22.66489802454308
502278,41.07866940705224
502267,4.7029935609914215
502114,16.665023073944717
502281,7.11204309880702
502276,14.012540927465263
502372,6.823890442225688
502301,10.236613403302314
502311,4.935926680144213
502279,32.27659736694633
502107,13.704555901807481
508101,17.86896453787968
508111,18.19833741254147
508244,19.88292217409388
508117,27.988528076632758
508126,28.95564772159602
508277,26.23822428814075
508284,17.20671895871907
508105,11.921975904818506
508285,12.181352182739895
508112,16.945398330888224
508115,18.359718455026293
508255,27.24773076113014
508250,14.351635551674336
508114,22.986493499567054
508252,36.374509236115145
508248,55.24481397736451
501102,34.50871106300146
508258,24.73174197829448
508257,11.390001769591429
508377,21.52045366783746
508243,19.243231053882962
508245,26.27672241634797
508373,11.851201568114318
508253,23.976556473461887
508254,18.907247389529015
508266,19.347837079011676
508256,8.720409343908766
503165,32.70124338717146
503175,37.39334858866993
503218,16.647135054777724
503225,19.118403789695904
503212,29.2900759060224
503311,15.449804380534907
503187,44.99653447460546
503125,9.061448318027296
503306,17.639142378582015
503145,15.62090717256701
503309,28.889150954692635
503108,6.287249867215918
503302,12.334955825586894
503310,19.102460120438366
503110,10.909747341955873
503122,23.23109271817658
503235,17.051170965962616
503185,47.52146726702461
503230,19.609935446806304
503202,9.685584638962572
503246,16.761462829453716
503301,3.3715027429961655
503245,22.048539103245627
503003,41.43642979039209
503188,10.134729468046835
503201,11.260119195639788
505497,13.391515566385117
505186,9.006228780598754
505122,26.863138349039804
505498,1.8961300317011882
505102,22.46579659381482
505129,9.223218230494009
505162,7.132264337865361
505470,9.955460406395021
505471,3.2077884806199966
505505,8.518196953325376
505152,15.88067232047029
505472,4.608887025373766
505474,7.692625981770489
505502,8.31131812295929
505476,9.84579907150172
505514,13.72477714086582
505187,25.21705171569462
505212,11.283451394553257
505525,19.351336908848698
505209,23.350475802617158
505188,8.28409722422691
505503,31.258146884373446
505504,14.252862576273987
505184,36.81782101547104
505416,24.511641568544096
505174,16.273042132198448
505208,68.94975874915389
505185,22.45296388441241
502269,27.874200301956765
502305,3.649544780048329
502307,23.07437811547445
502296,28.075634952576376
491444,17.655920750776833
491995,71.5933332585246
491881,26.64669421905213
491229,21.917092873219598
491666,12.050108174139979
491559,59.87008537048345
491996,40.72107952641047
497001,70.51666887491855
497335,27.072635131249967
497119,17.78867468574578
497101,28.14083711262691
497231,19.49860883616251
497235,10.58293918767044
497117,21.8961131676933
497226,18.806102253748143
497449,29.07928225982438
497339,10.1797409814633
497778,17.097049603563608
497559,3.402061996143075
497224,19.373788403283342
497442,19.18691035405747
497331,7.958889296464889
497223,40.44693295419705
497118,33.12589722575027
497220,34.389792258675065
497111,39.33324556083871
497225,34.724938646956566
496001,46.75195151501297
496224,21.20889558667212
496551,24.18166696973501
496665,8.714158695411717
496116,30.069207020582184
496334,11.530375637236325
496111,22.304424075247187
496338,7.264267113493251
496450,17.76998688082319
496331,13.063128240981358
496223,12.204370714774544
496661,14.976160044896398
496100,11.305064177886642
496113,16.765958116350223
496245,11.592962153722349
496220,14.405476794571728
496330,9.692095053011636
496118,17.984015137200746
496440,14.433861102048489
496115,7.868799972734304
496336,13.21492258096577
496445,21.019549336796093
496107,9.236183132919084
496227,7.843060165954137
493661,46.77240232039995
493441,57.67321049180081
493449,23.573960709658042
493116,13.942865472714475
493332,29.360480833895387
493554,20.909361807771408
493770,22.909838434720438
493118,46.10493034457999
493222,13.987821984556547
493338,19.58094095784976
493221,23.741445753775572
493996,24.5101139562518
493890,32.657115402267635
493773,19.907448643855716
493889,13.63257739098095
493891,1.290692639983596
493196,12.047992573582704
493113,8.663031681944261
493195,9.962539324249834
493555,10.77775073898609
493225,64.58787461320453
493663,38.867108238052666
493526,14.05798940303947
493662,11.538661739418982
493445,42.43171887701296
493888,15.568351900886686
493111,25.60123494366588
492101,14.103651115067303
493778,27.085681334686488
493228,26.00954585121977
493992,16.660001788440084
493551,37.20830110110339
493885,19.566131753948838
493331,6.197651832534262
492112,22.304776675340065
493558,48.63800941182276
493559,13.673831601847795
493101,17.17726612469358
492013,26.72655814008922
493229,23.655940231252412
110095,149.4378637615771
110094,135.9958770102393
110090,188.65740102187553
110084,209.02271854625295
110036,159.86233325732874
110039,126.83923259396647
110081,260.6439008529109
110040,163.88159606694958
110044,196.1842352460324
110020,118.69076642355226
110074,167.5938440395195
110071,69.64967832845356
110078,70.48300431473463
110043,356.20855537929083
110045,167.2926771041267
110073,65.15732027469141
110041,346.00981488754235
380058,76.3650325608789
382210,52.855574861153904
382433,10.20505847991556
382330,89.83009030811658
382425,6.708394072413254
382435,8.387023529399011
382405,79.19780982477074
385001,60.09817654831176
385110,49.79333687535221
385320,67.45712959053539
385510,24.869651869162382
385210,21.711234899451842
385010,22.831161719573885
385120,58.64036251131148
385505,29.964256249022803
385330,76.45328668469038
385310,122.22583772337413
385566,41.01619409661508
385535,153.96382175055098
385515,21.56606587130479
385135,28.37496157858908
385545,38.74932388785728
385421,56.777299946605396
385130,17.46134856178704
385570,8.902859877554292
385555,39.54361100216063
385565,93.81125184429827
385560,10.892720203818095
385575,42.59504236055684
382225,43.43075487991455
382450,20.580141231010796
382220,43.0817008147173
382463,13.643006878514717
382120,20.75773014137431
382460,22.16187126226068
382465,19.638163542165785
382115,6.343130066107769
382255,14.833897218599462
382145,15.120633065758405
382265,20.596711393032543
382240,18.50959142011935
382230,42.375307603311924
382130,24.928367878065533
382140,10.395255122252145
382245,27.543211489280043
382110,9.877617669529284
382150,82.94554820899388
382170,39.33072044227252
382028,7.287629301347396
382308,22.267055769007428
382481,45.30930694390184
382321,12.12215418164908
382042,2.701296630458411
382355,26.67255754131125
382305,35.226723574581804
382470,31.63748239230582
382423,8.713743897958256
382315,22.617190496945227
382320,8.569295311638237
382640,4.1295725525503695
382650,4.753114953847011
382725,6.396442761308175
382810,28.337138382669874
382835,10.944952236277953
382735,20.979626224100326
382740,5.67708159701621
384001,33.991886283048075
384410,30.590680417627574
384120,26.05045602366867
384421,16.232274804869572
384305,10.702163340567996
384130,10.67370588840021
384325,25.38836998462579
384435,19.261012245714262
384430,2.8338579266323936
384330,18.258157222485004
384335,16.619872507813064
384170,49.981011971294166
384355,32.09856516160663
384310,11.411798540195022
384315,58.045998004009654
384110,10.36679767008436
384220,19.718853026793422
384240,46.91229000904918
384230,7.051324382080731
384255,38.29436487408625
384229,6.46920738583846
384260,3.0391838473366604
385340,57.320152863274394
384275,16.08782621854955
384245,38.845863092679636
385350,15.084250753493263
384151,56.513978458825015
384221,7.200095619362945
385360,34.62479442809614
384285,29.191222168616918
383260,6.240467105755636
383410,2.9498490607846284
383325,33.119791451425215
383245,20.641739007222075
383317,2.394028191229044
383225,11.761933268132823
383330,4.3892918311955915
383310,27.889744008082683
383335,9.541531557218615
383030,52.73634173878002
383305,23.150677669862805
383430,31.686832657457547
383255,28.74058580580808
383462,9.64887738944646
383251,18.785160418959286
383345,29.491646410489476
383350,87.44146543059028
383315,62.21951750800901
785614,5.791786702711603
785622,9.353303791083045
785610,2.9865820254328863
785625,12.778828829799599
785615,3.6986560589270336
785603,8.644342828605094
785703,7.584424070511757
785101,4.240658107431093
785010,7.772519098227192
785008,2.49914064263374
785104,7.197911726974552
785105,6.095393049712214
785007,3.357856705575026
785006,8.968757597661332
785106,8.23980744234254
785633,5.295661490235698
785015,4.997462056052692
785700,4.694019554895038
785635,10.976033019736068
785111,0.9797981408870232
785112,7.757117588989169
785630,9.614965602286485
785681,6.494849214843078
785680,3.3742412898707954
785691,6.157818315879096
785693,8.285520432527738
785664,4.349124055469088
785696,9.954126497208916
785701,2.069864534084576
785683,3.7612451709368737
785666,2.895319890905449
785667,6.641982781819088
785688,4.984026696930161
785670,9.495849674456242
785684,6.743403358609902
785685,17.24575804635527
785674,7.0062120907140475
785671,4.581129769097186
785697,2.429670005219677
785672,15.275347938946016
785687,12.700674362708778
785692,9.806992930232905
785686,4.792818598198529
785690,4.969935954435798
785682,1.8670233805029484
786126,2.5686112800478034
786171,23.264962779092155
786151,29.434250303978292
786192,3.7823812846784164
786601,1.5840616097150069
786152,11.39269299837749
786182,8.575691420405818
786187,2.710665625892126
786181,4.819853162286549
786183,12.468177111551807
786174,5.656286190585588
786160,6.876118491405635
786147,1.6574645473600547
786154,13.321158569989574
783384,44.27950290516035
783120,21.184120573529416
783335,28.31436396736244
783339,14.4244964764667
783349,22.36692371384102
783324,14.857541039403891
783390,34.62947429248092
783348,34.13400446337685
783380,20.378818255392336
783393,16.92232635235678
783122,1.279799879342565
783123,12.306952802081435
783124,12.429181800927875
783330,15.59451964102761
783132,9.344456115563329
783331,31.13841091658129
783101,35.928607981292494
783334,33.23498232306797
783382,5.793916698670053
783126,25.92926003142725
783129,22.92039497135212
783392,13.518265119067681
783131,21.694828066028553
783125,19.640201195339042
783381,14.739899724160265
783391,22.573861013496593
783383,3.1917170208159216
783127,6.595778254105018
783128,11.190179536481777
783370,35.14526100611175
783372,6.647881232165566
783336,8.469847005855147
783347,13.036066803243182
783345,24.48545046328403
783360,22.392319819499466
783354,2.0264453857007863
783369,3.6889891541925297
783337,29.94577702569222
783373,8.747074172139568
783361,10.832504061305126
783332,3.4417457771693662
781005,10.881166276663562
781026,3.8749541859495147
782402,12.845186396197466
781137,30.37816620525758
781381,8.242920513358738
781380,13.576102701631749
781121,13.19614419181285
781122,5.618110109176445
781123,5.84536429335877
781101,10.846922495485403
781124,15.155412781900983
781366,22.525198798138156
781364,10.749434218925574
781015,5.2877968897737295
781102,4.625040455009849
781104,1.9407540098339113
781127,24.66486166132271
781136,17.99977661564659
781128,3.10864717843637
781012,5.49686418538775
781365,3.9899739677058177
781354,25.87256936976389
781131,3.4248377652032116
781135,8.31173576740097
781103,7.563615648456129
781382,1.5707900964354333
781328,5.631873159984892
781315,32.74606632768221
781309,22.641201654952205
781352,11.974181895034352
781305,17.661598795781902
781316,18.59650317569852
781327,10.961614585555791
781308,28.261277914244143
781321,22.285000792362176
781326,4.243115795075458
781325,15.558145863891
781314,22.461790456913526
781307,6.232368174424847
781318,22.973972561999286
781317,14.774798888710253
781344,6.046239296824904
781303,5.002213585498465
781340,2.869104556032218
781375,8.974819893850768
781346,14.775290426239128
781333,3.857586526595999
781138,1.9051994619120913
781334,8.116267676752438
781369,26.95280501238398
781353,0.21054190820063962
781310,4.364361718864154
781370,4.927336035266798
781351,4.1035191368755015
781347,3.142563267928613
781339,7.442861262196308
781341,7.5578810439526105
781126,31.867524917743033
781372,15.02843225360877
781368,4.413187780065547
781349,8.634839769713547
781312,7.922765736219399
781338,6.8000940202732645
781367,14.27015369240055
781377,4.780366314133744
788734,9.181265655977464
788117,15.913199805580328
788113,3.416349671510923
788150,16.260225300964727
788801,1.684335265605117
788161,9.588586421570296
788152,11.860472880021712
788163,27.96275078837522
788165,5.705276097629939
788164,10.19071989443983
788737,15.83750302613387
788168,6.576280598793052
788166,7.10058729625768
788733,1.9104425288867377
788155,17.428118469567185
788806,11.446270589024657
788723,15.04891298397848
788817,13.597402661216249
788701,12.410667220673657
788725,9.258273202167581
788726,5.198500905361785
788728,9.564664928498473
788816,7.991908681947547
788815,18.621735435514
788720,11.650586355192901
788711,4.713844901892919
788781,3.8511965387206493
788722,16.800261199353294
788712,22.609743253104327
788713,4.276868038724744
788710,7.434013586676592
788709,7.606543259311045
788025,2.3547924549880097
788101,14.994024626587652
788123,0.6929040698680972
788120,11.17805494410291
788126,16.26202760523726
788110,4.523619878219034
788102,5.3159783747624525
788114,7.350452206768167
788106,6.851869306647897
788819,10.67570358959461
788818,2.3726516518703984
788107,19.759480969012245
788121,0.6829094734476777
788108,2.1283575000204733
788832,6.392445562994516
788006,3.562991700958061
788830,6.976064455609831
788831,4.568677485032401
788099,4.253110391495878
788115,6.398344013340994
788116,7.45973738402095
788010,4.031918503502988
788013,6.748974117270464
788119,11.998267233949136
788026,9.428017495471755
788030,15.106586720699589
788931,6.802060170388757
788007,6.756838717732434
784145,25.01139561917824
784527,7.526914179633605
784190,12.516511635224328
784529,12.208153758777943
784116,39.19536639818304
784147,3.2389046235877386
784510,10.794491825738941
784524,5.597301687120817
784525,15.306314803265021
784115,26.841717530858666
784522,12.053974820554751
784113,4.624876609166891
784507,13.325418561906472
784114,19.654291937833403
784144,4.194945117245895
784528,5.293695340120206
784509,21.899307678039758
784169,5.992006322805907
784112,13.224981060173405
784101,4.5037945312211525
784172,10.93179464213749
784150,14.562782367922994
784502,4.036342341262846
784176,13.272496354631137
784103,11.915688929098456
784111,15.915329801538777
784110,12.131146212587826
784105,4.791835523140783
784184,8.77410873622759
784168,12.585654580952474
784170,9.483888927920328
784178,6.132586056063611
784506,8.635986690614251
784182,7.780056007003246
784025,3.307719877629971
784505,4.44284387764089
784117,15.20669653074674
784175,14.611116891595515
784171,1.0107650052060277
784149,26.282511668844045
848201,12.285243589946356
851113,2.9540111926821258
851111,20.75489808723202
851112,21.114990611249876
852161,19.06041052300346
851120,5.003094216310686
851201,6.60343585107139
848204,20.76714471220345
851203,11.86976292117136
851204,16.827836874092757
851205,12.539987305971355
851211,20.964273624385594
851213,2.878513533057126
851127,16.600021816385617
851214,10.914943671978508
851128,3.1907328867321243
848202,13.454587525428492
851129,25.318922965078425
851215,4.1811090981999754
851216,10.984526768407079
851217,18.02271780596418
851132,2.801554628407126
851133,6.665225640699961
847201,19.632870657321313
