pincode,district,statename,latitude,longitude,urban,nearest_airport_km,nearest_airport_name,nearest_railway_km,nearest_railway_name,num_hospitals,pincode_population,area_km2,population_density,male_population,female_population,state_gdp,state_population,pincode_gdp,state_civil_cases,state_criminal_cases
533446,Kakinada,ANDHRA PRADESH,17.2703,82.34445,0,58.62953124528739,Rajahmundry Airport (RJA/VORY),5.115862689020122,RAVIKAMPADU,0,60767.0,361.51,168.0921689579818,30488.0,30279.0,14397.0,40194656.0,21.76564215402167,288.0,277.0
533401,Kakinada,ANDHRA PRADESH,17.35,82.55,1,82.12977182954525,Rajahmundry Airport (RJA/VORY),1.4690011042292004,TUNI,4,153967.0,317.04,485.6390360837749,76126.0,77841.0,14397.0,40194656.0,55.14819927803338,288.0,277.0
533448,Kakinada,ANDHRA PRADESH,17.104,82.34,0,55.40403214741609,Rajahmundry Airport (RJA/VORY),7.443432330754529,GOLLAPROLU,0,39213.0,38.37,1021.9702892885068,19641.0,19572.0,14397.0,40194656.0,14.045388546178875,288.0,277.0
503307,NIZAMABAD,TELANGANA,18.7001879,78.4384144,1,119.36825115951804,Dundigul AFS (VODG),26.49582781199258,INDALVAI,0,98136.0,489.47,200.4944123235336,47726.0,50410.0,15020.0,35102892.0,41.99091972251175,771.0,350.0
533434,Kakinada,ANDHRA PRADESH,17.03,82.2,0,41.49031282400086,Rajahmundry Airport (RJA/VORY),3.7114026099886,SAMALKOT JN,0,37502.0,66.03,567.9539603210661,18657.0,18845.0,14397.0,40194656.0,13.432539241037416,288.0,277.0
533483,Alluri Sitharama Raju,ANDHRA PRADESH,17.1948,82.2484,0,46.62179547602292,Rajahmundry Airport (RJA/VORY),6.581259213297862,GOLLAPROLU,0,19834.0,667.81,29.700064389571885,9574.0,10260.0,14397.0,40194656.0,7.104180665210818,288.0,277.0
533429,Alluri Sitharama Raju,ANDHRA PRADESH,17.36,82.13,0,43.20631577519422,Rajahmundry Airport (RJA/VORY),27.984184191452854,MALLAVARAM,2,45165.0,139.62,323.48517404383324,22283.0,22882.0,14397.0,40194656.0,16.177287473240224,288.0,277.0
503219,NIZAMABAD,TELANGANA,18.9584883,78.3612433,0,111.62739479690654,Nanded Airport (NDC/VAND),41.25637771573984,NIZAMABAD,0,24357.0,65.93,369.4372819657212,11673.0,12684.0,15020.0,35102892.0,10.421994290384964,771.0,350.0
801113,PATNA,BIHAR,25.1313754,85.1212748,0,46.33094944727667,Gaya Airport (GAY/VEGY),9.699642305296509,Islampur,0,63004.0,46.62,1351.4371514371514,33202.0,29802.0,8544.0,120082503.0,4.482802761031722,17120.0,82115.0
803201,PATNA,BIHAR,25.4850959,85.0989075,1,11.9125758229322,Patna Airport (PAT/VEPT),0.169891466194625,Pothahi,2,269823.0,138.39,1949.7290266637765,142350.0,127473.0,8544.0,120082503.0,19.198198358673455,17120.0,82115.0
804451,PATNA,BIHAR,25.2116546,85.1313116,0,42.48546599663909,Patna Airport (PAT/VEPT),9.806404160224004,Aungari Dham,0,238078.0,195.9,1215.3037263910155,123285.0,114793.0,8544.0,120082503.0,16.939507265267444,17120.0,82115.0
804452,PATNA,BIHAR,25.7582333,84.1352586,1,62.94406621246992,Chhapra Airfield,1.8075052555448323,BALLIA,2,286968.0,235.1,1220.6210123351766,149554.0,137414.0,8544.0,120082503.0,20.418083657033698,17120.0,82115.0
801108,PATNA,BIHAR,25.597,83.852,1,91.0841392734748,Varanasi Police Helipad,10.158268216667302,DHONDHA DIH,0,126169.0,142.89,882.9799146196376,66426.0,59743.0,8544.0,120082503.0,8.977060846241688,17120.0,82115.0
801111,PATNA,BIHAR,25.2121212,85.2124547,0,43.97092144191315,Patna Airport (PAT/VEPT),2.3017817901073023,Ekangarsarai,0,39373.0,35.82,1099.1903964265773,20738.0,18635.0,8544.0,120082503.0,2.80143154577649,17120.0,82115.0
801505,PATNA,BIHAR,25.594095,85.0719,1,1.906681236433579,Patna Airport (PAT/VEPT),1.1498400780696303,PHULWARI SHARIF,7,247057.0,85.55,2887.866744593805,130022.0,117035.0,8544.0,120082503.0,17.57837282922059,17120.0,82115.0
800030,PATNA,BIHAR,25.3636999,85.6969999,0,65.9360559306063,Patna Airport (PAT/VEPT),10.536362523193535,ACHUARA HALT,0,19612.0,6.77,2896.898079763663,10335.0,9277.0,8544.0,120082503.0,1.3954150172902375,17120.0,82115.0
821301,ROHTAS,BIHAR,24.987841,84.140875,0,86.11934425982889,Gaya Airport (GAY/VEGY),6.150477799657897,PAHALEJA HALT,0,87759.0,92.19,951.9362186788156,45787.0,41972.0,8544.0,120082503.0,6.244147792289106,17120.0,82115.0
821101,KAIMUR (BHABUA),BIHAR,25.042566,83.605801,1,66.17962818552127,BHU Airfield,13.144285816277856,PUSAULI,3,304538.0,287.91,1057.754159285888,159430.0,145108.0,8544.0,120082503.0,21.668208165181234,17120.0,82115.0
821102,KAIMUR (BHABUA),BIHAR,24.933871,83.652132,0,75.47206028862668,BHU Airfield,19.111170871741596,KUDRA,0,225271.0,1792.83,125.65106563366298,116827.0,108444.0,8544.0,120082503.0,16.028275359983127,17120.0,82115.0
802212,ROHTAS,BIHAR,24.95359,84.325279,1,67.30701748741637,Gaya Airport (GAY/VEGY),10.866209664321278,ANUGRAHA NARAYAN ROAD,2,189092.0,149.28,1266.6934619506967,99255.0,89837.0,8544.0,120082503.0,13.45410036964336,17120.0,82115.0
821103,KAIMUR (BHABUA),BIHAR,25.092304,83.525677,0,56.71414390224134,BHU Airfield,12.930445465930374,DURGAUTI,0,163200.0,243.7,669.6758309396799,84251.0,78949.0,8544.0,120082503.0,11.61185655831974,17120.0,82115.0
821104,ROHTAS,BIHAR,25.135626,84.410701,1,69.43099997013731,Bihta AFS,15.818053435925552,Hasanbazar Halt,0,167630.0,449.29,373.0997796523403,87189.0,80441.0,8544.0,120082503.0,11.927055850926092,17120.0,82115.0
821305,ROHTAS,BIHAR,24.938893,84.098646,1,88.70756424926971,Gaya Airport (GAY/VEGY),2.129507364398118,KARWANDIA,0,355491.0,140.14,2536.6847438276013,186020.0,169471.0,8544.0,120082503.0,25.293569238809088,17120.0,82115.0
821306,ROHTAS,BIHAR,24.990365,84.262777,0,74.64712823876302,Gaya Airport (GAY/VEGY),11.45525458801598,DEHRI ON SONE,0,41442.0,59.05,701.8120237087214,21663.0,19779.0,8544.0,120082503.0,2.9486431341292074,17120.0,82115.0
802213,ROHTAS,BIHAR,24.9536111,84.0142222,1,97.36406072529653,Gaya Airport (GAY/VEGY),0.584090266365359,SASARAM,0,144792.0,236.85,611.3236225459151,75220.0,69572.0,8544.0,120082503.0,10.302107443579853,17120.0,82115.0
821105,KAIMUR (BHABUA),BIHAR,25.25491,83.515683,0,52.760217488217215,BHU Airfield,3.970176852044521,DHANICHHA,1,146138.0,213.33,685.0325786340411,75548.0,70590.0,8544.0,120082503.0,10.397876799753249,17120.0,82115.0
802215,ROHTAS,BIHAR,25.1052,84.1198,1,92.94658745250658,Gaya Airport (GAY/VEGY),0.9360319651748652,Garhnokha,0,221576.0,281.59,786.8745338968004,115820.0,105756.0,8544.0,120082503.0,15.765372112538328,17120.0,82115.0
802214,ROHTAS,BIHAR,25.121382,84.327252,0,75.60577511902521,Gaya Airport (GAY/VEGY),11.196057324003098,Ghusia Halt,0,155027.0,125.38,1236.4571702025842,80739.0,74288.0,8544.0,120082503.0,11.030338766339673,17120.0,82115.0
821106,KAIMUR (BHABUA),BIHAR,24.908479,83.750458,1,85.57052373179128,BHU Airfield,15.974755286397675,KHURMABAD ROAD,0,126373.0,265.5,475.9811676082862,65776.0,60597.0,8544.0,120082503.0,8.991575666939587,17120.0,82115.0
821309,ROHTAS,BIHAR,25.135626,84.410701,0,69.43099997013731,Bihta AFS,15.818053435925552,Hasanbazar Halt,0,91699.0,105.66,867.8686352451259,47689.0,44010.0,8544.0,120082503.0,6.524483054787757,17120.0,82115.0
821107,ROHTAS,BIHAR,25.191815,83.924138,0,94.11308419429854,BHU Airfield,20.420705155995808,KHURMABAD ROAD,0,196237.0,323.34,606.9060431743676,102768.0,93469.0,8544.0,120082503.0,13.962474849479113,17120.0,82115.0
821112,ROHTAS,BIHAR,24.290434,83.920166,1,34.98509463478117,Daltonganj Airport,7.545564845431174,SIGSIGI,0,264142.0,299.37,882.3262183919564,137909.0,126233.0,8544.0,120082503.0,18.793989062669688,17120.0,82115.0
821108,KAIMUR (BHABUA),BIHAR,24.908055,83.532339,1,66.69707007468097,BHU Airfield,28.388890815052328,PUSAULI,0,198278.0,195.9,1012.1388463501786,103668.0,94610.0,8544.0,120082503.0,14.10769420753996,17120.0,82115.0
802217,ROHTAS,BIHAR,25.045856,84.0762,0,94.41008447719535,Gaya Airport (GAY/VEGY),1.4451555206935935,Baraw More,0,65354.0,85.84,761.3466915191053,34163.0,31191.0,8544.0,120082503.0,4.650007803384978,17120.0,82115.0
821109,KAIMUR (BHABUA),BIHAR,25.181153,83.669417,1,68.71601965926612,BHU Airfield,5.135125784619873,MUTHANI,5,363788.0,428.75,848.4851311953353,190234.0,173554.0,8544.0,120082503.0,25.883909764938863,17120.0,82115.0
821310,ROHTAS,BIHAR,25.03673,84.277257,1,75.35501750154776,Gaya Airport (GAY/VEGY),14.743848380709824,Sanjhauli Halt,0,183640.0,123.66,1485.0396247776162,95271.0,88369.0,8544.0,120082503.0,13.066184671383805,17120.0,82115.0
802218,ROHTAS,BIHAR,25.254196,84.134535,0,84.01906522554465,Bihta AFS,13.139438598444304,Bairi Halt,0,111247.0,182.87,608.3392573959643,57883.0,53364.0,8544.0,120082503.0,7.9153444028394375,17120.0,82115.0
802132,KAIMUR (BHABUA),BIHAR,24.908055,83.532339,0,66.69707007468097,BHU Airfield,28.388890815052328,PUSAULI,0,145525.0,251.3,579.0887385594906,76134.0,69391.0,8544.0,120082503.0,10.354261186577698,17120.0,82115.0
802219,ROHTAS,BIHAR,24.911619,84.156704,0,82.30889078167094,Gaya Airport (GAY/VEGY),2.627263695835143,PAHALEJA HALT,0,117562.0,116.77,1006.7825640147298,61358.0,56204.0,8544.0,120082503.0,8.364663484737656,17120.0,82115.0
802220,ROHTAS,BIHAR,25.359975,84.140875,0,78.1429161305521,Chhapra Airfield,20.60192861475243,Bikramganj,0,52205.0,69.07,755.8274214564935,27262.0,24943.0,8544.0,120082503.0,3.7144422281071208,17120.0,82115.0
821111,ROHTAS,BIHAR,24.62874,83.920166,0,70.04629997428513,Daltonganj Airport,13.021870948794726,JAPLA,0,124085.0,161.12,770.140268123138,64384.0,59701.0,8544.0,120082503.0,8.828781991661183,17120.0,82115.0
821113,ROHTAS,BIHAR,25.143863,84.089404,0,94.0050493144414,Bihta AFS,6.180750983348279,Garhnokha,0,143248.0,307.68,465.57462298491936,74365.0,68883.0,8544.0,120082503.0,10.192250173199671,17120.0,82115.0
821312,ROHTAS,BIHAR,24.62874,83.920166,0,70.04629997428513,Daltonganj Airport,13.021870948794726,JAPLA,0,121758.0,155.38,783.6143647831124,63424.0,58334.0,8544.0,120082503.0,8.663213424190532,17120.0,82115.0
844111,MUZAFFARPUR,BIHAR,25.4141666,85.5127777,0,46.74075419593515,Patna Airport (PAT/VEPT),3.655433150743682,Kharuara Halt,0,168980.0,141.29,1195.9798994974874,88404.0,80576.0,8544.0,120082503.0,12.023109811426899,17120.0,82115.0
844103,VAISHALI,BIHAR,25.694654,85.239923,0,18.812517893490693,Patna Airport (PAT/VEPT),2.6135850847015525,HAJIPUR JN,0,69905.0,40.54,1724.3463246176616,37068.0,32837.0,8544.0,120082503.0,4.973816376895475,17120.0,82115.0
844501,VAISHALI,BIHAR,25.673746,85.365563,0,29.01042938237418,Patna Airport (PAT/VEPT),0.3322410608232932,CHAK SIKANDAR,0,179828.0,67.05,2681.99850857569,94059.0,85769.0,8544.0,120082503.0,12.794956747362269,17120.0,82115.0
844114,VAISHALI,BIHAR,25.859798,85.300312,0,28.780259456157115,Muzzafarpur Airport (MZU/VEMZ),0.1821898169664834,BHAGWANPUR,2,310267.0,134.86,2300.6599436452616,163501.0,146766.0,8544.0,120082503.0,22.07583271311392,17120.0,82115.0
844503,VAISHALI,BIHAR,25.653196,85.322202,0,24.181670187098145,Patna Airport (PAT/VEPT),3.785818485228384,DHABAULI HALT,1,121627.0,76.38,1592.3932966745222,64777.0,56850.0,8544.0,120082503.0,8.653892632467864,17120.0,82115.0
844502,VAISHALI,BIHAR,25.686088,85.312474,0,24.56576806596984,Patna Airport (PAT/VEPT),0.4188039696807233,AKSHAYWAT RAI NAGAR,0,148234.0,61.85,2396.6693613581247,78786.0,69448.0,8544.0,120082503.0,10.547009467315984,17120.0,82115.0
844504,VAISHALI,BIHAR,25.667206,85.407126,0,32.800981192113966,Patna Airport (PAT/VEPT),0.2084511242912138,DESARI,1,184794.0,79.17,2334.1417203486167,97479.0,87315.0,8544.0,120082503.0,13.148293019841534,17120.0,82115.0
844117,VAISHALI,BIHAR,25.6916389,85.2113333,0,16.397668991561616,Patna Airport (PAT/VEPT),1.3208918438353494,HAJIPUR JN,0,42833.0,23.36,1833.6044520547944,22753.0,20080.0,8544.0,120082503.0,3.047614288985965,17120.0,82115.0
844118,VAISHALI,BIHAR,25.673746,85.365563,1,29.01042938237418,Patna Airport (PAT/VEPT),0.3322410608232932,CHAK SIKANDAR,0,190349.0,121.87,1561.9020267498154,99753.0,90596.0,8544.0,120082503.0,13.54353727953189,17120.0,82115.0
844102,VAISHALI,BIHAR,25.694654,85.239923,0,18.812517893490693,Patna Airport (PAT/VEPT),2.6135850847015525,HAJIPUR JN,0,199928.0,90.0,2221.4222222222224,106670.0,93258.0,8544.0,120082503.0,14.225093492596502,17120.0,82115.0
844505,VAISHALI,BIHAR,26.003818,85.081783,1,26.303225335014684,Muzzafarpur Airport (MZU/VEMZ),23.245779004892075,Terha Halt,2,193325.0,104.59,1848.4080696051249,102360.0,90965.0,8544.0,120082503.0,13.75528289912478,17120.0,82115.0
844506,VAISHALI,BIHAR,25.61418,85.494219,1,40.532062293679026,Patna Airport (PAT/VEPT),4.578995485916439,MEHNAR ROAD,2,278478.0,155.71,1788.4400488086826,146324.0,132154.0,8544.0,120082503.0,19.814010972106402,17120.0,82115.0
843114,VAISHALI,BIHAR,25.7957,85.2088,1,25.554602175753597,Patna Airport (PAT/VEPT),7.011029714345207,SARAI,0,329279.0,158.24,2080.883468149646,171452.0,157827.0,8544.0,120082503.0,23.428557081292684,17120.0,82115.0
844508,VAISHALI,BIHAR,25.568626,85.344418,0,25.572265316397136,Patna Airport (PAT/VEPT),7.581325867513987,BANKA GHAT,1,211034.0,231.03,913.4484698956844,113258.0,97776.0,8544.0,120082503.0,15.015297407649806,17120.0,82115.0
844124,VAISHALI,BIHAR,25.740984,85.336099,0,29.64959639347451,Patna Airport (PAT/VEPT),6.165021522019364,AKSHAYWAT RAI NAGAR,1,121087.0,55.32,2188.8467100506145,64111.0,56976.0,8544.0,120082503.0,8.61547104826754,17120.0,82115.0
844126,VAISHALI,BIHAR,25.799575,85.461434,0,38.4659224535135,Muzzafarpur Airport (MZU/VEMZ),15.367410200891658,SAHADAI BUZURG,0,99716.0,59.54,1674.7732616728251,52511.0,47205.0,8544.0,120082503.0,7.094901277998844,17120.0,82115.0
494221,RAIPUR,CHHATTISGARH,19.1536,82.5378,0,30.45963734123173,Jeypore Airport (PYB/VEJP),19.06979662179428,KHADAPA,0,32094.0,226.9,141.44557073600706,15983.0,16111.0,5059.0,27624770.0,5.877462364392536,41.0,21.0
494447,RAIPUR,CHHATTISGARH,18.58,80.66,0,133.99962218495136,Warangal Airport (WGC/VOWA),62.48179206283512,Bacheli,1,39517.0,1788.45,22.09566943442646,19988.0,19529.0,5059.0,27624770.0,7.236856741250697,41.0,21.0
494553,DANTEWADA,CHHATTISGARH,18.67,81.28,1,91.44210026315376,Jagdalpur Airport (JGB),5.7376632614041085,Bacheli,2,29035.0,167.49,173.35363305271954,14446.0,14589.0,5059.0,27624770.0,5.317259293018549,41.0,21.0
494222,RAIPUR,CHHATTISGARH,19.1622,82.5496,0,31.380317591945715,Jeypore Airport (PYB/VEJP),20.531167639135184,KHADAPA,1,60280.0,543.12,110.98836352923848,30016.0,30264.0,5059.0,27624770.0,11.039241955679632,41.0,21.0
494223,RAIPUR,CHHATTISGARH,19.13,81.48,1,58.83071095876837,Jagdalpur Airport (JGB),22.4831731713732,Dabpal,0,34860.0,267.33,130.40062843676355,17258.0,17602.0,5059.0,27624770.0,6.38400754105826,41.0,21.0
494450,BIJAPUR,CHHATTISGARH,19.04,80.66,1,144.7521755429653,Jagdalpur Airport (JGB),68.07731531082585,Kamalur,0,73686.0,2018.25,36.50984764028242,36931.0,36755.0,5059.0,27624770.0,13.494319554515746,41.0,21.0
494224,KONDAGAON,CHHATTISGARH,19.36,81.83,0,38.47981523287381,Jagdalpur Airport (JGB),37.86433967326634,Kumar Maranga,0,84750.0,972.97,87.10443281910028,42063.0,42687.0,5059.0,27624770.0,15.520500261178643,41.0,21.0
494444,RAIPUR,CHHATTISGARH,18.76,80.8,1,134.70949446702278,Jagdalpur Airport (JGB),46.60587985683426,Bacheli,2,96902.0,2314.45,41.86826243816026,49175.0,47727.0,5059.0,27624770.0,17.745929395973253,41.0,21.0
494449,DANTEWADA,CHHATTISGARH,18.85,81.31,1,80.39688271736385,Jagdalpur Airport (JGB),3.520553406611761,Kamalur,0,66478.0,677.93,98.06027170946854,32791.0,33687.0,5059.0,27624770.0,12.174298718143174,41.0,21.0
494122,SUKMA,CHHATTISGARH,18.25,81.32,1,118.75749113536654,Jagdalpur Airport (JGB),51.1492998567858,Bacheli,1,69261.0,1757.78,39.4025418425514,34999.0,34262.0,5059.0,27624770.0,12.683957151498454,41.0,21.0
494441,DANTEWADA,CHHATTISGARH,18.92,81.4,1,69.11535825493638,Jagdalpur Airport (JGB),1.9035958074394312,Gidam,1,92748.0,752.79,123.2056748894114,46263.0,46485.0,5059.0,27624770.0,16.98519596724244,41.0,21.0
494114,RAIPUR,CHHATTISGARH,18.03056,81.32316,1,115.07134018502404,Rajahmundry Airport (RJA/VORY),56.65742008808386,Manuguru,0,54502.0,2281.76,23.88594768950284,27638.0,26864.0,5059.0,27624770.0,9.981100946722815,41.0,21.0
494010,RAIPUR,CHHATTISGARH,19.92421,81.48217,0,110.95423915005976,Jagdalpur Airport (JGB),85.4050308683495,Dalli Rajhara,0,104180.0,879.85,118.40654657043814,51095.0,53085.0,5059.0,27624770.0,19.078769524596947,41.0,21.0
494448,RAIPUR,CHHATTISGARH,18.75,80.72,0,143.133195675132,Jagdalpur Airport (JGB),54.8505898992058,Bacheli,0,52609.0,2086.48,25.214236417315288,26460.0,26149.0,5059.0,27624770.0,9.634430657703213,41.0,21.0
494552,DANTEWADA,CHHATTISGARH,18.52,81.28,0,100.72317801638422,Jagdalpur Airport (JGB),20.862677337510007,Bacheli,0,55041.0,774.29,71.08576889795813,26862.0,28179.0,5059.0,27624770.0,10.079809497056445,41.0,21.0
494442,BASTAR,CHHATTISGARH,19.0175,81.832,0,22.433189653323897,Jagdalpur Airport (JGB),0.9126556671511128,Bade Arapur,0,226098.0,1683.41,134.30952649681302,110183.0,115915.0,5059.0,27624770.0,41.40594770562796,41.0,21.0
494115,RAIPUR,CHHATTISGARH,18.7,81.89,0,44.39340540686373,Jagdalpur Airport (JGB),33.01221442708687,Kumar Sadra,1,52875.0,779.27,67.85196401760622,25554.0,27321.0,5059.0,27624770.0,9.683143968257474,41.0,21.0
494334,RAIPUR,CHHATTISGARH,20.3311,81.4895,1,97.93083172663204,Raipur Airport (RPR/VARP),43.101710230699155,Dhamtari,2,97869.0,480.45,203.7027786450203,48327.0,49542.0,5059.0,27624770.0,17.923018761785166,41.0,21.0
494665,KANKER,CHHATTISGARH,20.1046,81.0423,1,136.8485639742149,Bhilai Airport,53.67707430604758,Dalli Rajhara,0,106468.0,2237.02,47.59367372665421,53581.0,52887.0,5059.0,27624770.0,19.49777724846216,41.0,21.0
494777,KANKER,CHHATTISGARH,19.85,80.52,0,136.59149149644878,Chanda Airport,92.47998455164122,Rajuli,0,62681.0,834.26,75.1336513796658,32198.0,30483.0,5059.0,27624770.0,11.478943679893082,41.0,21.0
494669,KANKER,CHHATTISGARH,20.22,80.94,1,127.88866455784934,Bhilai Airport,42.90405380925307,Dalli Rajhara,2,75619.0,823.1,91.87097558012393,37633.0,37986.0,5059.0,27624770.0,13.84831515339313,41.0,21.0
494337,RAIPUR,CHHATTISGARH,20.49828,81.34492,1,86.18817070807228,Raipur Airport (RPR/VARP),30.467942915088205,Dalli Rajhara,0,84390.0,395.03,213.62934460673875,41360.0,43030.0,5059.0,27624770.0,15.454572472458596,41.0,21.0
494771,KANKER,CHHATTISGARH,20.1,80.73,0,148.98685541465932,Bhilai Airport,64.58166127583675,Dalli Rajhara,0,34668.0,405.38,85.5197592382456,17641.0,17027.0,5059.0,27624770.0,6.348846053740901,41.0,21.0
494331,RAIPUR,CHHATTISGARH,20.0926,81.5955,1,121.87360294469848,Raipur Airport (RPR/VARP),69.31389941781225,Dhamtari,0,29748.0,266.98,111.4240767098659,14650.0,15098.0,5059.0,27624770.0,5.447832941233537,41.0,21.0
494670,RAIPUR,CHHATTISGARH,19.074513,81.64,0,41.6992568959487,Jagdalpur Airport (JGB),10.833086088605796,Silak Jhori,0,52579.0,497.64,105.65669962221686,25996.0,26583.0,5059.0,27624770.0,9.628936675309877,41.0,21.0
491441,RAJNANDGAON,CHHATTISGARH,21.11571,81.08512,1,36.40363478179273,Bhilai Airport,3.130667946360556,PARMALKASA,5,424470.0,770.04,551.2311048776687,212398.0,212072.0,5059.0,27624770.0,77.73435688333333,41.0,21.0
494336,RAIPUR,CHHATTISGARH,20.41,81.39,0,93.02183341420046,Raipur Airport (RPR/VARP),37.75087533548932,Dhamtari,0,39301.0,190.1,206.73855865334036,19256.0,20045.0,5059.0,27624770.0,7.197300068018666,41.0,21.0
494333,RAIPUR,CHHATTISGARH,19.008,81.861,1,19.894521367598617,Jagdalpur Airport (JGB),1.857874546083239,Topokal,0,50621.0,388.82,130.1913481816779,24730.0,25891.0,5059.0,27624770.0,9.270362757771377,41.0,21.0
494229,KONDAGAON,CHHATTISGARH,19.28307,81.13056,0,97.966060871451,Jagdalpur Airport (JGB),47.91380317961228,Dantewara,0,62771.0,399.98,156.93534676733836,30903.0,31868.0,5059.0,27624770.0,11.495425627073095,41.0,21.0
494228,KONDAGAON,CHHATTISGARH,19.78428,81.52673,1,95.35872280518808,Jagdalpur Airport (JGB),90.49685572061654,Silak Jhori,0,109934.0,975.19,112.7308524492663,54222.0,55712.0,5059.0,27624770.0,20.132515347639096,41.0,21.0
494230,KONDAGAON,CHHATTISGARH,19.5959,81.6638,0,69.96799933526638,Jagdalpur Airport (JGB),67.50308413172837,Bade Arapur,0,67911.0,845.51,80.31957043677781,33497.0,34414.0,5059.0,27624770.0,12.436727943798264,41.0,21.0
494635,KANKER,CHHATTISGARH,20.3062,81.086213,0,114.0121649956988,Bhilai Airport,31.25123799157731,Dalli Rajhara,0,74596.0,737.2,101.18827997829624,37134.0,37462.0,5059.0,27624770.0,13.660970353780321,41.0,21.0
494335,RAIPUR,CHHATTISGARH,20.32694,81.65314,0,95.31756938998204,Raipur Airport (RPR/VARP),44.40660867197306,Dhamtari,0,73638.0,585.15,125.84465521661112,35975.0,37663.0,5059.0,27624770.0,13.485529182686408,41.0,21.0
494347,RAIPUR,CHHATTISGARH,20.007,81.74852,0,108.02127121044715,Jagdalpur Airport (JGB),81.34000460999324,Dhamtari,0,99774.0,656.86,151.8953810553238,49035.0,50739.0,5059.0,27624770.0,18.2718866437621,41.0,21.0
494237,KONDAGAON,CHHATTISGARH,19.74,81.04,0,128.09345582555522,Jagdalpur Airport (JGB),94.19723161297662,Dalli Rajhara,0,86652.0,815.48,106.25889046941678,42758.0,43894.0,5059.0,27624770.0,15.868818744916247,41.0,21.0
495552,JANJGIR-CHAMPA,CHHATTISGARH,22.051214,82.519998,1,42.7356635259275,Bilaspur Airport (PAB/VABI),3.8183932539925367,KAPAN,3,60019.0,186.77,321.3524655994003,30671.0,29348.0,5059.0,27624770.0,10.991444308857593,41.0,21.0
495559,JANJGIR-CHAMPA,CHHATTISGARH,22.218779,82.526701,1,29.413092905832517,Korba Airport,18.919561010990645,Gevra Road,0,73210.0,391.37,187.06083757058536,37016.0,36194.0,5059.0,27624770.0,13.407148367208125,41.0,21.0
495116,BILASPUR,CHHATTISGARH,22.537429,82.067952,0,61.2098037092357,Bilaspur Airport (PAB/VABI),8.150318450903491,TENGANMADA,0,89156.0,835.72,106.6816637151199,45072.0,44084.0,5059.0,27624770.0,16.327383142013492,41.0,21.0
495224,MUNGELI,CHHATTISGARH,21.850913,81.919378,1,24.98905546953301,Bilaspur Airport (PAB/VABI),11.032751499343268,Ibhg,0,181033.0,488.34,370.7109800548798,91594.0,89439.0,5059.0,27624770.0,33.153070487102696,41.0,21.0
495112,BILASPUR,CHHATTISGARH,22.214959,82.070675,0,25.53252223040683,Bilaspur Airport (PAB/VABI),2.5300330022918636,KALMITAR,1,65171.0,182.89,356.33987642845426,33233.0,31938.0,5059.0,27624770.0,11.934944218540101,41.0,21.0
495663,JANJGIR-CHAMPA,CHHATTISGARH,21.927961,82.354683,0,26.013734456767907,Bilaspur Airport (PAB/VABI),10.7118177925928,KOTMI SONAN HLT,0,28832.0,68.46,421.1510371019574,14469.0,14363.0,5059.0,27624770.0,5.280083345490297,41.0,21.0
495222,BILASPUR,CHHATTISGARH,21.976835,82.043438,0,7.084064796221961,Bilaspur Airport (PAB/VABI),3.8528313956574585,BELHA,0,2549.0,3.82,667.2774869109948,1289.0,1260.0,5059.0,27624770.0,0.46680537068724914,41.0,21.0
495550,BILASPUR,CHHATTISGARH,22.053266,82.227516,0,14.010153334305958,Bilaspur Airport (PAB/VABI),0.023924642851533,GATORA,0,93428.0,370.09,252.44670215353025,47083.0,46345.0,5059.0,27624770.0,17.10972623482476,41.0,21.0
495668,JANJGIR-CHAMPA,CHHATTISGARH,21.930913,82.580791,1,48.86818791380196,Bilaspur Airport (PAB/VABI),10.37105211869554,NAILA,3,222243.0,583.34,380.9836459011897,112795.0,109448.0,5059.0,27624770.0,40.69997096808408,41.0,21.0
495113,MUNGELI,CHHATTISGARH,22.410146,81.859316,1,53.57839650453202,Bilaspur Airport (PAB/VABI),16.26299193459283,SALKAROAD,0,119050.0,569.44,209.06504636133744,60204.0,58846.0,5059.0,27624770.0,21.80195346422794,41.0,21.0
495448,KORBA,CHHATTISGARH,22.375272,82.326198,0,40.65981531782435,Korba Airport,30.836796773914127,BELGAHNA,0,5766.0,51.76,111.39876352395672,2908.0,2858.0,5059.0,27624770.0,1.0559434159994816,41.0,21.0
495445,KORBA,CHHATTISGARH,22.52105,82.481495,1,27.18586321758071,Korba Airport,25.548288939527925,Gevra Road,2,167931.0,1879.96,89.3269005723526,84671.0,83260.0,5059.0,27624770.0,30.753665243185736,41.0,21.0
495556,JANJGIR-CHAMPA,CHHATTISGARH,21.827737,82.526701,1,46.45788772044676,Bilaspur Airport (PAB/VABI),22.057254633116724,NAILA,0,82563.0,196.18,420.8532979916403,41580.0,40983.0,5059.0,27624770.0,15.119988944704335,41.0,21.0
495009,BILASPUR,CHHATTISGARH,22.176734,82.198552,0,22.802240780097197,Bilaspur Airport (PAB/VABI),11.698297255277051,GHUTKU,1,116047.0,137.17,846.0086024640957,59522.0,56525.0,5059.0,27624770.0,21.252005826654845,41.0,21.0
495115,MUNGELI,CHHATTISGARH,22.197271,81.715789,1,46.876842964523384,Bilaspur Airport (PAB/VABI),33.91218810518322,KARGI ROAD,0,278730.0,1624.31,171.59901742893905,140927.0,137803.0,5059.0,27624770.0,51.04459041649939,41.0,21.0
